time,wind_mw,demand_mw,surplus_mw,deficit_mw,charge_h2_mwh_potential,charge_h2_mwh_actual,discharge_h2_mwh_needed,discharge_h2_mwh_actual,curtailed_surplus_electric_mwh,unmet_electric_mwh,soc_start_mwh,soc_end_mwh,soc_end_pct
2019-07-17 02:00,11132.545202066274,8200.0,2932.545202066274,0.0,2052.781641446392,2052.781641446392,0.0,0.0,0.0,0.0,43829877.18566197,43831929.96730342,97.73221388298072
2019-07-17 03:00,9041.493474198813,8200.0,841.4934741988127,0.0,589.0454319391688,589.0454319391688,0.0,0.0,0.0,0.0,43831929.96730342,43832519.01273536,97.7335272797256
2019-07-17 04:00,8352.244046347467,8200.0,152.2440463474668,0.0,106.57083244322675,106.57083244322675,0.0,0.0,0.0,0.0,43832519.01273536,43832625.583567806,97.73376490109884
2019-07-17 05:00,8632.624530106768,8200.0,432.62453010676836,0.0,302.83717107473785,302.83717107473785,0.0,0.0,0.0,0.0,43832625.583567806,43832928.42073888,97.73444013824212
2019-07-17 06:00,8851.45016099738,8200.0,651.4501609973795,0.0,456.01511269816564,456.01511269816564,0.0,0.0,0.0,0.0,43832928.42073888,43833384.43585158,97.73545691679969
2019-07-17 07:00,8969.84633916619,8200.0,769.8463391661899,0.0,538.8924374163329,538.8924374163329,0.0,0.0,0.0,0.0,43833384.43585158,43833923.328288995,97.73665848723003
2019-07-17 08:00,8714.708193978868,8200.0,514.7081939788677,0.0,360.2957357852074,360.2957357852074,0.0,0.0,0.0,0.0,43833923.328288995,43834283.62402478,97.7374618399443
2019-07-17 09:00,9860.755425278498,8200.0,1660.7554252784976,0.0,1162.5287976949483,1162.5287976949483,0.0,0.0,0.0,0.0,43834283.62402478,43835446.15282247,97.74005393463841
2019-07-17 10:00,12923.778338597125,8200.0,4723.778338597125,0.0,3306.6448370179874,3306.6448370179874,0.0,0.0,0.0,0.0,43835446.15282247,43838752.79765949,97.74742677267423
2019-07-17 11:00,16280.03521223931,8200.0,8080.035212239311,0.0,5656.024648567517,5656.024648567517,0.0,0.0,0.0,0.0,43838752.79765949,43844408.822308056,97.76003803143226
2019-07-17 12:00,19086.144610462063,8200.0,10886.144610462063,0.0,7620.3012273234435,7620.3012273234435,0.0,0.0,0.0,0.0,43844408.822308056,43852029.12353538,97.77702904483179
2019-07-17 13:00,21262.525589628036,8200.0,13062.525589628036,0.0,9143.767912739624,9143.767912739624,0.0,0.0,0.0,0.0,43852029.12353538,43861172.89144812,97.79741693744822
2019-07-17 14:00,22112.804239161705,8200.0,13912.804239161705,0.0,9738.962967413194,9738.962967413194,0.0,0.0,0.0,0.0,43861172.89144812,43870911.85441553,97.81913193864573
2019-07-17 15:00,22729.42338769264,8200.0,14529.423387692641,0.0,10170.596371384849,10170.596371384849,0.0,0.0,0.0,0.0,43870911.85441553,43881082.45078691,97.84180935441607
2019-07-17 16:00,22040.271250846945,8200.0,13840.271250846945,0.0,9688.189875592861,9688.189875592861,0.0,0.0,0.0,0.0,43881082.45078691,43890770.640662506,97.86341114666585
2019-07-17 17:00,19791.282746175602,8200.0,11591.282746175602,0.0,8113.897922322921,8113.897922322921,0.0,0.0,0.0,0.0,43890770.640662506,43898884.53858483,97.88150273441389
2019-07-17 18:00,18204.10280771805,8200.0,10004.102807718049,0.0,7002.871965402634,7002.871965402634,0.0,0.0,0.0,0.0,43898884.53858483,43905887.41055023,97.89711706353944
2019-07-17 19:00,17568.44448920363,8200.0,9368.44448920363,0.0,6557.911142442541,6557.911142442541,0.0,0.0,0.0,0.0,43905887.41055023,43912445.321692675,97.91173926189751
2019-07-17 20:00,20103.241794067086,8200.0,11903.241794067086,0.0,8332.269255846959,8332.269255846959,0.0,0.0,0.0,0.0,43912445.321692675,43920777.59094852,97.93031775300321
2019-07-17 21:00,22681.92475491865,8200.0,14481.924754918651,0.0,10137.347328443055,10137.347328443055,0.0,0.0,0.0,0.0,43920777.59094852,43930914.93827696,97.95292103326142
2019-07-17 22:00,24059.750338994203,8200.0,15859.750338994203,0.0,11101.825237295941,11101.825237295941,0.0,0.0,0.0,0.0,43930914.93827696,43942016.76351426,97.97767481342561
2019-07-17 23:00,24454.212532593727,8200.0,16254.212532593727,0.0,11377.948772815607,11377.948772815607,0.0,0.0,0.0,0.0,43942016.76351426,43953394.712287076,98.00304426724259
2019-07-18 00:00,24227.444256800896,8200.0,16027.444256800896,0.0,11219.210979760626,11219.210979760626,0.0,0.0,0.0,0.0,43953394.712287076,43964613.923266836,98.02805978282427
2019-07-18 01:00,23244.403591600585,8200.0,15044.403591600585,0.0,10531.08251412041,10531.08251412041,0.0,0.0,0.0,0.0,43964613.923266836,43975145.00578096,98.05154097585998
2019-07-18 02:00,21355.86826395353,8200.0,13155.86826395353,0.0,9209.10778476747,9209.10778476747,0.0,0.0,0.0,0.0,43975145.00578096,43984354.11356573,98.07207455702704
2019-07-18 03:00,19493.472794227022,8200.0,11293.472794227022,0.0,7905.430955958915,7905.430955958915,0.0,0.0,0.0,0.0,43984354.11356573,43992259.54452169,98.08970132522093
2019-07-18 04:00,19314.852494436826,8200.0,11114.852494436826,0.0,7780.396746105777,7780.396746105777,0.0,0.0,0.0,0.0,43992259.54452169,44000039.941267796,98.10704930418176
2019-07-18 05:00,19025.8733399845,8200.0,10825.8733399845,0.0,7578.111337989149,7578.111337989149,0.0,0.0,0.0,0.0,44000039.941267796,44007618.052605785,98.12394624663138
2019-07-18 06:00,17011.795832038824,8200.0,8811.795832038824,0.0,6168.257082427177,6168.257082427177,0.0,0.0,0.0,0.0,44007618.052605785,44013786.30968821,98.13769963191271
2019-07-18 07:00,14528.512729696538,8200.0,6328.512729696538,0.0,4429.958910787576,4429.958910787576,0.0,0.0,0.0,0.0,44013786.30968821,44018216.268598996,98.14757712742991
2019-07-18 08:00,13072.491327013518,8200.0,4872.4913270135185,0.0,3410.7439289094627,3410.7439289094627,0.0,0.0,0.0,0.0,44018216.268598996,44021627.012527905,98.15518207559005
2019-07-18 09:00,12307.086928257086,8200.0,4107.086928257086,0.0,2874.96084977996,2874.96084977996,0.0,0.0,0.0,0.0,44021627.012527905,44024501.97337768,98.16159238626733
2019-07-18 10:00,11711.123930331629,8200.0,3511.123930331629,0.0,2457.78675123214,2457.78675123214,0.0,0.0,0.0,0.0,44024501.97337768,44026959.760128915,98.16707252233776
2019-07-18 11:00,12166.956044719387,8200.0,3966.956044719387,0.0,2776.869231303571,2776.869231303571,0.0,0.0,0.0,0.0,44026959.760128915,44029736.62936022,98.1732641177761
2019-07-18 12:00,13640.946119188016,8200.0,5440.946119188016,0.0,3808.6622834316113,3808.6622834316113,0.0,0.0,0.0,0.0,44029736.62936022,44033545.29164365,98.18175630594051
2019-07-18 13:00,15838.956232801364,8200.0,7638.9562328013635,0.0,5347.269362960954,5347.269362960954,0.0,0.0,0.0,0.0,44033545.29164365,44038892.56100661,98.19367913191374
2019-07-18 14:00,17916.158493184306,8200.0,9716.158493184306,0.0,6801.310945229014,6801.310945229014,0.0,0.0,0.0,0.0,44038892.56100661,44045693.87195184,98.20884403969853
2019-07-18 15:00,19331.512815874885,8200.0,11131.512815874885,0.0,7792.0589711124185,7792.0589711124185,0.0,0.0,0.0,0.0,44045693.87195184,44053485.930922955,98.22621802196494
2019-07-18 16:00,20536.03490694576,8200.0,12336.034906945759,0.0,8635.22443486203,8635.22443486203,0.0,0.0,0.0,0.0,44053485.930922955,44062121.155357815,98.24547201333664
2019-07-18 17:00,21406.685804882905,8200.0,13206.685804882905,0.0,9244.680063418033,9244.680063418033,0.0,0.0,0.0,0.0,44062121.155357815,44071365.835421234,98.26608491014295
2019-07-18 18:00,21728.730310788014,8200.0,13528.730310788014,0.0,9470.11121755161,9470.11121755161,0.0,0.0,0.0,0.0,44071365.835421234,44080835.946638785,98.28720045161465
2019-07-18 19:00,21479.267377877415,8200.0,13279.267377877415,0.0,9295.48716451419,9295.48716451419,0.0,0.0,0.0,0.0,44080835.946638785,44090131.4338033,98.30792663319932
2019-07-18 20:00,21648.274765141494,8200.0,13448.274765141494,0.0,9413.792335599044,9413.792335599044,0.0,0.0,0.0,0.0,44090131.4338033,44099545.2261389,98.32891660025483
2019-07-18 21:00,21838.558397317247,8200.0,13638.558397317247,0.0,9546.990878122073,9546.990878122073,0.0,0.0,0.0,0.0,44099545.2261389,44109092.21701702,98.35020356058568
