wind_mw,solar_mw,electrolyzer_mw,h2_turbine_mw,storage_mwh_h2,gas_ccs_capacity_mw,annual_gas_generation_mwh,annual_direct_renewable_mwh,annual_h2_turbine_output_mwh,annual_curtailed_surplus_mwh,end_soc_pct,min_soc_pct,capex_total_gbp,opex_lifecycle_undiscounted_gbp,opex_lifecycle_discounted_gbp,objective_total_expenditure_gbp
0.0,0.0,15000.0,2000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,65968181818.181816,173730682331.8137,173730682331.8137,239698864149.9955
0.0,0.0,15000.0,2000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,80968181818.18182,167871546990.69373,167871546990.69373,248839728808.87555
0.0,0.0,15000.0,2000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,95968181818.18182,162012411649.5737,162012411649.5737,257980593467.75552
0.0,0.0,15000.0,2000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,110968181818.18182,156153276308.4537,156153276308.4537,267121458126.63553
0.0,0.0,15000.0,2000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,125968181818.18182,150294140967.3337,150294140967.3337,276262322785.5155
0.0,0.0,15000.0,4000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,53068181818.181816,181089817672.9337,181089817672.9337,234157999491.1155
0.0,0.0,15000.0,4000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,68068181818.181816,175230682331.8137,175230682331.8137,243298864149.9955
0.0,0.0,15000.0,4000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,83068181818.18182,169371546990.69373,169371546990.69373,252439728808.87555
0.0,0.0,15000.0,4000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,98068181818.18182,163512411649.5737,163512411649.5737,261580593467.75552
0.0,0.0,15000.0,4000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,113068181818.18182,157653276308.4537,157653276308.4537,270721458126.63553
