time,wind_mw,demand_mw,surplus_mw,deficit_mw,charge_h2_mwh_potential,charge_h2_mwh_actual,discharge_h2_mwh_needed,discharge_h2_mwh_actual,curtailed_surplus_electric_mwh,unmet_electric_mwh,soc_start_mwh,soc_end_mwh,soc_end_pct
2019-07-24 15:00,0.48457799999999995,8200.0,0.0,8199.515422,0.0,0.0,12811.742846875,12811.742846875,0.0,0.0,49314643.106211185,49301831.36336431,43.92705519537451
2019-07-24 16:00,0.33826999999999996,8200.0,0.0,8199.66173,0.0,0.0,12811.971453125,12811.971453125,0.0,0.0,49301831.36336431,49289019.39191119,43.915639956596955
2019-07-24 17:00,0.172192,8200.0,0.0,8199.827808,0.0,0.0,12812.23095,12812.23095,0.0,0.0,49289019.39191119,49276207.16096119,43.904224486612314
2019-07-24 18:00,0.047809,8200.0,0.0,8199.952191,0.0,0.0,12812.4252984375,12812.4252984375,0.0,0.0,49276207.16096119,49263394.73566275,43.89280884346667
2019-07-24 19:00,0.001528,8200.0,0.0,8199.998472,0.0,0.0,12812.4976125,12812.4976125,0.0,0.0,49263394.73566275,49250582.23805025,43.88139313589048
2019-07-24 20:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49250582.23805025,49237769.73805025,43.86997742618707
2019-07-24 21:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49237769.73805025,49224957.23805025,43.858561716483656
2019-07-24 22:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49224957.23805025,49212144.73805025,43.84714600678024
2019-07-24 23:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49212144.73805025,49199332.23805025,43.83573029707683
2019-07-25 00:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49199332.23805025,49186519.73805025,43.82431458737342
2019-07-25 01:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49186519.73805025,49173707.23805025,43.81289887767001
2019-07-25 02:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49173707.23805025,49160894.73805025,43.801483167966595
2019-07-25 03:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49160894.73805025,49148082.23805025,43.79006745826318
2019-07-25 04:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,49148082.23805025,49135269.73805025,43.778651748559774
2019-07-25 05:00,0.034936999999999996,8200.0,0.0,8199.965063,0.0,0.0,12812.445410937498,12812.445410937498,0.0,0.0,49135269.73805025,49122457.292639315,43.76723608749424
2019-07-25 06:00,0.133691,8200.0,0.0,8199.866309,0.0,0.0,12812.291107812498,12812.291107812498,0.0,0.0,49122457.292639315,49109645.001531504,43.755820563910056
2019-07-25 07:00,0.290997,8200.0,0.0,8199.709003,0.0,0.0,12812.0453171875,12812.0453171875,0.0,0.0,49109645.001531504,49096832.956214316,43.74440525932094
2019-07-25 08:00,0.436898,8200.0,0.0,8199.563102,0.0,0.0,12811.817346875,12811.817346875,0.0,0.0,49096832.956214316,49084021.13886744,43.732990157849336
2019-07-25 09:00,0.527499,8200.0,0.0,8199.472501,0.0,0.0,12811.6757828125,12811.6757828125,0.0,0.0,49084021.13886744,49071209.46308462,43.72157518250878
2019-07-25 10:00,0.513399,8200.0,0.0,8199.486601,0.0,0.0,12811.6978140625,12811.6978140625,0.0,0.0,49071209.46308462,49058397.76527056,43.71016018753877
2019-07-25 11:00,0.463108,8200.0,0.0,8199.536892,0.0,0.0,12811.77639375,12811.77639375,0.0,0.0,49058397.76527056,49045585.98887681,43.698745122555664
2019-07-25 12:00,0.6045900000000001,8200.0,0.0,8199.39541,0.0,0.0,12811.555328124998,12811.555328124998,0.0,0.0,49045585.98887681,49032774.43354869,43.6873302545381
2019-07-25 13:00,0.621946,8200.0,0.0,8199.378054,0.0,0.0,12811.528209375001,12811.528209375001,0.0,0.0,49032774.43354869,49019962.905339316,43.67591541068286
2019-07-25 14:00,0.5324589999999999,8200.0,0.0,8199.467541,0.0,0.0,12811.6680328125,12811.6680328125,0.0,0.0,49019962.905339316,49007151.237306505,43.66450044224742
2019-07-25 15:00,0.395913,8200.0,0.0,8199.604087,0.0,0.0,12811.881385937499,12811.881385937499,0.0,0.0,49007151.237306505,48994339.35592057,43.65308528371814
2019-07-25 16:00,0.25585,8200.0,0.0,8199.74415,0.0,0.0,12812.100234375,12812.100234375,0.0,0.0,48994339.35592057,48981527.25568619,43.641669930198795
2019-07-25 17:00,0.140524,8200.0,0.0,8199.859476,0.0,0.0,12812.28043125,12812.28043125,0.0,0.0,48981527.25568619,48968714.975254945,43.63025441612724
2019-07-25 18:00,0.04586,8200.0,0.0,8199.95414,0.0,0.0,12812.42834375,12812.42834375,0.0,0.0,48968714.975254945,48955902.546911195,43.61883877026827
2019-07-25 19:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48955902.546911195,48943090.046911195,43.60742306056486
2019-07-25 20:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48943090.046911195,48930277.546911195,43.59600735086144
2019-07-25 21:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48930277.546911195,48917465.046911195,43.584591641158035
2019-07-25 22:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48917465.046911195,48904652.546911195,43.57317593145462
2019-07-25 23:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48904652.546911195,48891840.046911195,43.561760221751214
2019-07-26 00:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48891840.046911195,48879027.546911195,43.55034451204779
2019-07-26 01:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48879027.546911195,48866215.046911195,43.53892880234439
2019-07-26 02:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48866215.046911195,48853402.546911195,43.52751309264097
2019-07-26 03:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48853402.546911195,48840590.046911195,43.516097382937566
2019-07-26 04:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48840590.046911195,48827777.546911195,43.504681673234145
2019-07-26 05:00,0.033921,8200.0,0.0,8199.966079,0.0,0.0,12812.4469984375,12812.4469984375,0.0,0.0,48827777.546911195,48814965.099912755,43.49326601075418
2019-07-26 06:00,0.059092,8200.0,0.0,8199.940908,0.0,0.0,12812.40766875,12812.40766875,0.0,0.0,48814965.099912755,48802152.69224401,43.48185038331628
2019-07-26 07:00,0.089724,8200.0,0.0,8199.910276,0.0,0.0,12812.35980625,12812.35980625,0.0,0.0,48802152.69224401,48789340.33243776,43.47043479852301
2019-07-26 08:00,0.115813,8200.0,0.0,8199.884187,0.0,0.0,12812.319042187499,12812.319042187499,0.0,0.0,48789340.33243776,48776528.01339557,43.459019250049785
2019-07-26 09:00,0.13392500000000002,8200.0,0.0,8199.866075,0.0,0.0,12812.290742187499,12812.290742187499,0.0,0.0,48776528.01339557,48763715.72265338,43.447603726791364
2019-07-26 10:00,0.295427,8200.0,0.0,8199.704573,0.0,0.0,12812.038395312502,12812.038395312502,0.0,0.0,48763715.72265338,48750903.684258066,43.43618842836952
2019-07-26 11:00,0.526386,8200.0,0.0,8199.473614,0.0,0.0,12811.677521875,12811.677521875,0.0,0.0,48750903.684258066,48738092.00673619,43.424773451479496
2019-07-26 12:00,0.629358,8200.0,0.0,8199.370642,0.0,0.0,12811.516628125,12811.516628125,0.0,0.0,48738092.00673619,48725280.490108065,43.41335861794294
2019-07-26 13:00,0.5374779999999999,8200.0,0.0,8199.462522,0.0,0.0,12811.660190625,12811.660190625,0.0,0.0,48725280.490108065,48712468.82991744,43.401943656494744
2019-07-26 14:00,0.381125,8200.0,0.0,8199.618875,0.0,0.0,12811.9044921875,12811.9044921875,0.0,0.0,48712468.82991744,48699656.925425254,43.39052847737821
2019-07-26 15:00,0.187811,8200.0,0.0,8199.812189,0.0,0.0,12812.2065453125,12812.2065453125,0.0,0.0,48699656.925425254,48686844.71887994,43.379113029137706
2019-07-26 16:00,0.070782,8200.0,0.0,8199.929218,0.0,0.0,12812.389403124998,12812.389403124998,0.0,0.0,48686844.71887994,48674032.32947681,43.367697417974135
2019-07-26 17:00,0.03403,8200.0,0.0,8199.96597,0.0,0.0,12812.446828125,12812.446828125,0.0,0.0,48674032.32947681,48661219.882648684,43.356281755645924
2019-07-26 18:00,0.010224,8200.0,0.0,8199.989776,0.0,0.0,12812.484025,12812.484025,0.0,0.0,48661219.882648684,48648407.39862368,43.34486606017595
2019-07-26 19:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48648407.39862368,48635594.89862368,43.33345035047253
2019-07-26 20:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48635594.89862368,48622782.39862368,43.322034640769125
2019-07-26 21:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48622782.39862368,48609969.89862368,43.31061893106571
2019-07-26 22:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48609969.89862368,48597157.39862368,43.299203221362305
2019-07-26 23:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48597157.39862368,48584344.89862368,43.287787511658884
2019-07-27 00:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48584344.89862368,48571532.39862368,43.27637180195548
2019-07-27 01:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48571532.39862368,48558719.89862368,43.26495609225206
2019-07-27 02:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48558719.89862368,48545907.39862368,43.25354038254866
2019-07-27 03:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48545907.39862368,48533094.89862368,43.24212467284524
2019-07-27 04:00,0.0,8200.0,0.0,8200.0,0.0,0.0,12812.5,12812.5,0.0,0.0,48533094.89862368,48520282.39862368,43.23070896314183
2019-07-27 05:00,0.008632999999999998,8200.0,0.0,8199.991367,0.0,0.0,12812.4865109375,12812.4865109375,0.0,0.0,48520282.39862368,48507469.91211274,43.21929326545693
2019-07-27 06:00,0.056743,8200.0,0.0,8199.943257,0.0,0.0,12812.4113390625,12812.4113390625,0.0,0.0,48507469.91211274,48494657.50077368,43.20787763474884
2019-07-27 07:00,0.143964,8200.0,0.0,8199.856036,0.0,0.0,12812.275056249999,12812.275056249999,0.0,0.0,48494657.50077368,48481845.22571743,43.19646212546631
2019-07-27 08:00,0.231294,8200.0,0.0,8199.768706,0.0,0.0,12812.138603125,12812.138603125,0.0,0.0,48481845.22571743,48469033.087114304,43.185046737761084
2019-07-27 09:00,0.199413,8200.0,0.0,8199.800587,0.0,0.0,12812.188417187499,12812.188417187499,0.0,0.0,48469033.087114304,48456220.898697115,43.173631305672416
2019-07-27 10:00,0.22815000000000002,8200.0,0.0,8199.77185,0.0,0.0,12812.143515624999,12812.143515624999,0.0,0.0,48456220.898697115,48443408.75518149,43.162215913590245
2019-07-27 11:00,0.300298,8200.0,0.0,8199.699702,0.0,0.0,12812.030784375,12812.030784375,0.0,0.0,48443408.75518149,48430596.724397115,43.150800621949614
2019-07-27 12:00,0.37306599999999995,8200.0,0.0,8199.626934,0.0,0.0,12811.917084375,12811.917084375,0.0,0.0,48430596.724397115,48417784.80731274,43.13938543161366
